,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
11946,-1,194600,STARFRUIT,5029,30,,,,,5036,31,,,,,5032.5,0.0
11947,-1,194700,STARFRUIT,5029,25,,,,,5035,2,5036.0,23.0,,,5032.0,0.0
11948,-1,194800,STARFRUIT,5030,3,5029.0,22.0,,,5036,22,,,,,5033.0,0.0
11949,-1,194900,STARFRUIT,5030,2,5029.0,23.0,,,5036,25,,,,,5033.0,0.0
11950,-1,195000,STARFRUIT,5029,29,,,,,5036,29,,,,,5032.5,0.0
11951,-1,195100,STARFRUIT,5029,27,,,,,5034,4,5036.0,27.0,,,5031.5,0.0
11952,-1,195200,STARFRUIT,5030,1,5029.0,29.0,,,5036,29,,,,,5033.0,0.0
11953,-1,195300,STARFRUIT,5030,27,,,,,5037,27,,,,,5033.5,0.0
11954,-1,195400,STARFRUIT,5030,1,5029.0,28.0,,,5036,29,,,,,5033.0,0.0
11955,-1,195500,STARFRUIT,5029,28,,,,,5036,28,,,,,5032.5,0.0
11956,-1,195600,STARFRUIT,5028,25,,,,,5035,25,,,,,5031.5,0.0
11957,-1,195700,STARFRUIT,5028,22,,,,,5033,6,5034.0,1.0,5035.0,21.0,5030.5,0.0
11958,-1,195800,STARFRUIT,5028,2,5027.0,30.0,,,5032,8,5034.0,32.0,,,5030.0,0.0
11959,-1,195900,STARFRUIT,5028,27,,,,,5034,1,5035.0,26.0,,,5031.0,0.0
11960,-1,196000,STARFRUIT,5033,1,5027.0,22.0,,,5034,22,,,,,5033.5,0.0
11961,-1,196100,STARFRUIT,5027,24,,,,,5034,24,,,,,5030.5,0.0
11962,-1,196200,STARFRUIT,5027,22,,,,,5034,22,,,,,5030.5,0.0
11963,-1,196300,STARFRUIT,5027,25,,,,,5032,7,5034.0,25.0,,,5029.5,0.0
11964,-1,196400,STARFRUIT,5028,1,5027.0,29.0,,,5034,30,,,,,5031.0,0.0
11965,-1,196500,STARFRUIT,5034,1,5028.0,27.0,,,5035,27,,,,,5034.5,0.0
11966,-1,196600,STARFRUIT,5028,23,,,,,5035,23,,,,,5031.5,0.0
11967,-1,196700,STARFRUIT,5029,3,5028.0,26.0,,,5034,1,5035.0,25.0,,,5031.5,0.0
11968,-1,196800,STARFRUIT,5029,2,5028.0,26.0,,,5035,28,,,,,5032.0,0.0
11969,-1,196900,STARFRUIT,5030,8,5029.0,25.0,,,5036,25,,,,,5033.0,0.0
11970,-1,197000,STARFRUIT,5032,6,5029.0,26.0,,,5036,26,,,,,5034.0,0.0
11971,-1,197100,STARFRUIT,5029,2,5028.0,30.0,,,5035,2,5036.0,30.0,,,5032.0,0.0
11972,-1,197200,STARFRUIT,5029,30,,,,,5036,30,,,,,5032.5,0.0
11973,-1,197300,STARFRUIT,5029,25,,,,,5036,25,,,,,5032.5,0.0
11974,-1,197400,STARFRUIT,5034,1,5030.0,8.0,5029.0,20.0,5036,20,,,,,5035.0,0.0
11975,-1,197500,STARFRUIT,5028,23,,,,,5029,1,5035.0,23.0,,,5028.5,0.0
11976,-1,197600,STARFRUIT,5030,3,5029.0,20.0,,,5036,20,,,,,5033.0,0.0
11977,-1,197700,STARFRUIT,5030,2,5029.0,26.0,,,5036,28,,,,,5033.0,0.0
11978,-1,197800,STARFRUIT,5029,25,,,,,5034,6,5036.0,25.0,,,5031.5,0.0
11979,-1,197900,STARFRUIT,5029,24,,,,,5034,8,5036.0,24.0,,,5031.5,0.0
11980,-1,198000,STARFRUIT,5030,8,5029.0,20.0,,,5036,20,,,,,5033.0,0.0
11981,-1,198100,STARFRUIT,5030,28,,,,,5036,1,5037.0,27.0,,,5033.0,0.0
11982,-1,198200,STARFRUIT,5030,23,,,,,5037,23,,,,,5033.5,0.0
11983,-1,198300,STARFRUIT,5030,29,,,,,5037,29,,,,,5033.5,0.0
11984,-1,198400,STARFRUIT,5030,30,,,,,5036,2,5037.0,28.0,,,5033.0,0.0
11985,-1,198500,STARFRUIT,5036,1,5030.0,22.0,,,5037,22,,,,,5036.5,0.0
11986,-1,198600,STARFRUIT,5030,24,,,,,5037,24,,,,,5033.5,0.0
11987,-1,198700,STARFRUIT,5030,22,,,,,5035,7,5037.0,22.0,,,5032.5,0.0
11988,-1,198800,STARFRUIT,5030,28,,,,,5031,1,5037.0,28.0,,,5030.5,0.0
11989,-1,198900,STARFRUIT,5031,8,5030.0,27.0,,,5032,5,5037.0,27.0,,,5031.5,0.0
11990,-1,199000,STARFRUIT,5031,2,5030.0,23.0,,,5037,25,,,,,5034.0,0.0
11991,-1,199100,STARFRUIT,5031,27,,,,,5032,1,5036.0,3.0,5038.0,27.0,5031.5,0.0
11992,-1,199200,STARFRUIT,5034,3,5031.0,22.0,,,5038,22,,,,,5036.0,0.0
11993,-1,199300,STARFRUIT,5031,24,,,,,5036,6,5038.0,24.0,,,5033.5,0.0
11994,-1,199400,STARFRUIT,5032,23,,,,,5033,4,5039.0,23.0,,,5032.5,0.0
11995,-1,199500,STARFRUIT,5032,23,,,,,5038,1,5039.0,22.0,,,5035.0,0.0
11996,-1,199600,STARFRUIT,5032,22,,,,,5039,22,,,,,5035.5,0.0
11997,-1,199700,STARFRUIT,5032,27,,,,,5039,27,,,,,5035.5,0.0
11998,-1,199800,STARFRUIT,5031,21,,,,,5038,21,,,,,5034.5,0.0
11999,-1,199900,STARFRUIT,5032,32,,,,,5037,7,5038.0,2.0,5039.0,30.0,5034.5,0.0
12000,-1,200000,STARFRUIT,5037,1,5032.0,1.0,5031.0,28.0,5038,29,,,,,5037.5,0.0
12001,-1,200100,STARFRUIT,5032,27,,,,,5037,3,5039.0,27.0,,,5034.5,0.0
12002,-1,200200,STARFRUIT,5036,5,5032.0,25.0,,,5039,25,,,,,5037.5,0.0
12003,-1,200300,STARFRUIT,5032,28,,,,,5034,5,5039.0,28.0,,,5033.0,0.0
12004,-1,200400,STARFRUIT,5032,24,,,,,5039,24,,,,,5035.5,0.0
12005,-1,200500,STARFRUIT,5031,22,,,,,5038,22,,,,,5034.5,0.0
12006,-1,200600,STARFRUIT,5030,28,,,,,5038,28,,,,,5034.0,0.0
12007,-1,200700,STARFRUIT,5030,21,,,,,5037,21,,,,,5033.5,0.0
12008,-1,200800,STARFRUIT,5030,22,,,,,5037,22,,,,,5033.5,0.0
12009,-1,200900,STARFRUIT,5031,6,5030.0,20.0,,,5033,3,5037.0,20.0,,,5032.0,0.0
12010,-1,201000,STARFRUIT,5031,27,,,,,5037,2,5038.0,25.0,,,5034.0,0.0
12011,-1,201100,STARFRUIT,5031,1,5030.0,30.0,,,5037,31,,,,,5034.0,0.0
12012,-1,201200,STARFRUIT,5031,23,,,,,5038,23,,,,,5034.5,0.0
12013,-1,201300,STARFRUIT,5031,29,,,,,5038,29,,,,,5034.5,0.0
12014,-1,201400,STARFRUIT,5031,24,,,,,5038,24,,,,,5034.5,0.0
12015,-1,201500,STARFRUIT,5031,22,,,,,5032,1,5038.0,22.0,,,5031.5,0.0
12016,-1,201600,STARFRUIT,5031,21,,,,,5038,21,,,,,5034.5,0.0
12017,-1,201700,STARFRUIT,5032,5,5031.0,28.0,,,5038,28,,,,,5035.0,0.0
12018,-1,201800,STARFRUIT,5037,1,5033.0,3.0,5032.0,24.0,5038,2,5039.0,22.0,,,5037.5,0.0
12019,-1,201900,STARFRUIT,5032,6,5031.0,28.0,,,5038,28,,,,,5035.0,0.0
12020,-1,202000,STARFRUIT,5031,25,,,,,5038,25,,,,,5034.5,0.0
12021,-1,202100,STARFRUIT,5035,4,5033.0,6.0,5032.0,24.0,5039,24,,,,,5037.0,0.0
12022,-1,202200,STARFRUIT,5031,23,,,,,5032,6,5038.0,23.0,,,5031.5,0.0
12023,-1,202300,STARFRUIT,5031,26,,,,,5036,1,5038.0,26.0,,,5033.5,0.0
12024,-1,202400,STARFRUIT,5031,7,5030.0,21.0,,,5037,21,,,,,5034.0,0.0
12025,-1,202500,STARFRUIT,5031,4,5030.0,22.0,,,5037,22,,,,,5034.0,0.0
12026,-1,202600,STARFRUIT,5030,28,,,,,5037,28,,,,,5033.5,0.0
12027,-1,202700,STARFRUIT,5035,1,5029.0,27.0,,,5036,27,,,,,5035.5,0.0
12028,-1,202800,STARFRUIT,5031,2,5030.0,24.0,,,5036,1,5037.0,23.0,,,5033.5,0.0
12029,-1,202900,STARFRUIT,5030,30,,,,,5031,4,5037.0,30.0,,,5030.5,0.0
12030,-1,203000,STARFRUIT,5030,2,5029.0,23.0,,,5036,25,,,,,5033.0,0.0
12031,-1,203100,STARFRUIT,5030,28,,,,,5037,28,,,,,5033.5,0.0
12032,-1,203200,STARFRUIT,5035,1,5031.0,7.0,5030.0,20.0,5037,20,,,,,5036.0,0.0
12033,-1,203300,STARFRUIT,5031,1,5030.0,28.0,,,5037,30,,,,,5034.0,0.0
12034,-1,203400,STARFRUIT,5031,25,,,,,5036,1,5038.0,25.0,,,5033.5,0.0
12035,-1,203500,STARFRUIT,5036,1,5035.0,2.0,5031.0,22.0,5037,2,5038.0,20.0,,,5036.5,0.0
12036,-1,203600,STARFRUIT,5031,1,5030.0,23.0,,,5037,24,,,,,5034.0,0.0
12037,-1,203700,STARFRUIT,5031,30,,,,,5037,2,5038.0,28.0,,,5034.0,0.0
12038,-1,203800,STARFRUIT,5031,27,,,,,5036,3,5038.0,27.0,,,5033.5,0.0
12039,-1,203900,STARFRUIT,5037,1,5032.0,25.0,,,5038,1,5039.0,24.0,,,5037.5,0.0
12040,-1,204000,STARFRUIT,5032,29,,,,,5037,4,5039.0,29.0,,,5034.5,0.0
12041,-1,204100,STARFRUIT,5033,1,5032.0,23.0,,,5039,1,5040.0,23.0,,,5036.0,0.0
12042,-1,204200,STARFRUIT,5032,20,,,,,5039,20,,,,,5035.5,0.0
12043,-1,204300,STARFRUIT,5033,1,5032.0,24.0,,,5037,3,5039.0,25.0,,,5035.0,0.0
12044,-1,204400,STARFRUIT,5032,27,,,,,5039,27,,,,,5035.5,0.0
12045,-1,204500,STARFRUIT,5034,4,5032.0,1.0,5031.0,26.0,5038,27,,,,,5036.0,0.0
12046,-1,204600,STARFRUIT,5031,31,,,,,5038,31,,,,,5034.5,0.0
12047,-1,204700,STARFRUIT,5031,5,5030.0,30.0,,,5037,30,,,,,5034.0,0.0
12048,-1,204800,STARFRUIT,5030,25,,,,,5037,25,,,,,5033.5,0.0
12049,-1,204900,STARFRUIT,5030,27,,,,,5037,27,,,,,5033.5,0.0
12050,-1,205000,STARFRUIT,5030,24,,,,,5037,24,,,,,5033.5,0.0
12051,-1,205100,STARFRUIT,5030,24,,,,,5037,24,,,,,5033.5,0.0
12052,-1,205200,STARFRUIT,5031,4,5030.0,20.0,,,5037,20,,,,,5034.0,0.0
12053,-1,205300,STARFRUIT,5030,23,,,,,5037,23,,,,,5033.5,0.0
12054,-1,205400,STARFRUIT,5031,1,5030.0,21.0,,,5035,5,5037.0,22.0,,,5033.0,0.0
12055,-1,205500,STARFRUIT,5030,23,,,,,5033,3,5037.0,23.0,,,5031.5,0.0
12056,-1,205600,STARFRUIT,5030,25,,,,,5036,1,5037.0,24.0,,,5033.0,0.0
12057,-1,205700,STARFRUIT,5029,22,,,,,5037,22,,,,,5033.0,0.0
12058,-1,205800,STARFRUIT,5030,3,5029.0,24.0,,,5031,3,5036.0,24.0,,,5030.5,0.0
12059,-1,205900,STARFRUIT,5029,23,,,,,5036,23,,,,,5032.5,0.0
12060,-1,206000,STARFRUIT,5029,1,5028.0,23.0,,,5034,1,5035.0,2.0,5036.0,23.0,5031.5,0.0
12061,-1,206100,STARFRUIT,5030,2,5029.0,22.0,,,5036,24,,,,,5033.0,0.0
12062,-1,206200,STARFRUIT,5030,2,5029.0,23.0,,,5034,4,5036.0,25.0,,,5032.0,0.0
12063,-1,206300,STARFRUIT,5030,1,5029.0,22.0,,,5031,3,5036.0,23.0,,,5030.5,0.0
12064,-1,206400,STARFRUIT,5035,8,5030.0,23.0,,,5036,1,5037.0,22.0,,,5035.5,0.0
12065,-1,206500,STARFRUIT,5029,31,,,,,5036,31,,,,,5032.5,0.0
12066,-1,206600,STARFRUIT,5030,5,5029.0,22.0,,,5037,22,,,,,5033.5,0.0
12067,-1,206700,STARFRUIT,5030,28,,,,,5037,28,,,,,5033.5,0.0
12068,-1,206800,STARFRUIT,5030,23,,,,,5031,2,5033.0,4.0,5035.0,2.0,5030.5,0.0
12069,-1,206900,STARFRUIT,5030,22,,,,,5037,22,,,,,5033.5,0.0
12070,-1,207000,STARFRUIT,5030,25,,,,,5037,25,,,,,5033.5,0.0
12071,-1,207100,STARFRUIT,5030,21,,,,,5037,21,,,,,5033.5,0.0
12072,-1,207200,STARFRUIT,5030,30,,,,,5031,10,5037.0,30.0,,,5030.5,0.0
12073,-1,207300,STARFRUIT,5030,24,,,,,5037,24,,,,,5033.5,0.0
12074,-1,207400,STARFRUIT,5030,22,,,,,5035,6,5037.0,22.0,,,5032.5,0.0
12075,-1,207500,STARFRUIT,5030,3,5029.0,28.0,,,5036,28,,,,,5033.0,0.0
12076,-1,207600,STARFRUIT,5029,25,,,,,5030,4,5036.0,25.0,,,5029.5,0.0
12077,-1,207700,STARFRUIT,5030,23,,,,,5036,1,5037.0,22.0,,,5033.0,0.0
12078,-1,207800,STARFRUIT,5030,24,,,,,5035,6,5037.0,24.0,,,5032.5,0.0
12079,-1,207900,STARFRUIT,5029,24,,,,,5030,1,5036.0,24.0,,,5029.5,0.0
12080,-1,208000,STARFRUIT,5035,1,5030.0,1.0,5029.0,30.0,5036,30,,,,,5035.5,0.0
12081,-1,208100,STARFRUIT,5030,2,5029.0,22.0,,,5036,24,,,,,5033.0,0.0
12082,-1,208200,STARFRUIT,5030,24,,,,,5037,24,,,,,5033.5,0.0
12083,-1,208300,STARFRUIT,5031,5,5030.0,22.0,,,5037,22,,,,,5034.0,0.0
12084,-1,208400,STARFRUIT,5030,30,,,,,5037,30,,,,,5033.5,0.0
12085,-1,208500,STARFRUIT,5031,27,,,,,5038,27,,,,,5034.5,0.0
12086,-1,208600,STARFRUIT,5031,2,5030.0,23.0,,,5035,5,5037.0,25.0,,,5033.0,0.0
12087,-1,208700,STARFRUIT,5031,20,,,,,5032,2,5038.0,20.0,,,5031.5,0.0
12088,-1,208800,STARFRUIT,5036,1,5032.0,1.0,5031.0,28.0,5038,28,,,,,5037.0,0.0
12089,-1,208900,STARFRUIT,5031,23,,,,,5036,2,5038.0,23.0,,,5033.5,0.0
12090,-1,209000,STARFRUIT,5031,22,,,,,5038,22,,,,,5034.5,0.0
12091,-1,209100,STARFRUIT,5031,29,,,,,5036,2,5038.0,29.0,,,5033.5,0.0
12092,-1,209200,STARFRUIT,5032,24,,,,,5037,5,5039.0,24.0,,,5034.5,0.0
12093,-1,209300,STARFRUIT,5033,2,5032.0,22.0,,,5039,24,,,,,5036.0,0.0
12094,-1,209400,STARFRUIT,5033,1,5032.0,24.0,,,5039,24,,,,,5036.0,0.0
12095,-1,209500,STARFRUIT,5033,2,5032.0,21.0,,,5039,23,,,,,5036.0,0.0
12096,-1,209600,STARFRUIT,5033,25,,,,,5040,25,,,,,5036.5,0.0
12097,-1,209700,STARFRUIT,5033,23,,,,,5038,1,5039.0,2.0,5040.0,21.0,5035.5,0.0
12098,-1,209800,STARFRUIT,5033,28,,,,,5040,28,,,,,5036.5,0.0
12099,-1,209900,STARFRUIT,5033,29,,,,,5040,29,,,,,5036.5,0.0
12100,-1,210000,STARFRUIT,5034,28,,,,,5039,3,5040.0,1.0,5041.0,27.0,5036.5,0.0
12101,-1,210100,STARFRUIT,5033,27,,,,,5038,5,5040.0,27.0,,,5035.5,0.0
12102,-1,210200,STARFRUIT,5038,1,5032.0,26.0,,,5039,26,,,,,5038.5,0.0
12103,-1,210300,STARFRUIT,5033,25,,,,,5039,2,5040.0,23.0,,,5036.0,0.0
12104,-1,210400,STARFRUIT,5033,1,5032.0,27.0,,,5039,28,,,,,5036.0,0.0
12105,-1,210500,STARFRUIT,5032,26,,,,,5039,26,,,,,5035.5,0.0
12106,-1,210600,STARFRUIT,5032,27,,,,,5037,6,5038.0,1.0,5039.0,26.0,5034.5,0.0
12107,-1,210700,STARFRUIT,5031,27,,,,,5038,27,,,,,5034.5,0.0
12108,-1,210800,STARFRUIT,5032,3,5031.0,23.0,,,5038,23,,,,,5035.0,0.0
12109,-1,210900,STARFRUIT,5032,5,5031.0,25.0,,,5038,25,,,,,5035.0,0.0
12110,-1,211000,STARFRUIT,5032,1,5031.0,22.0,,,5038,23,,,,,5035.0,0.0
12111,-1,211100,STARFRUIT,5032,1,5031.0,30.0,,,5038,31,,,,,5035.0,0.0
12112,-1,211200,STARFRUIT,5031,29,,,,,5038,29,,,,,5034.5,0.0
12113,-1,211300,STARFRUIT,5031,27,,,,,5038,27,,,,,5034.5,0.0
12114,-1,211400,STARFRUIT,5031,25,,,,,5038,25,,,,,5034.5,0.0
12115,-1,211500,STARFRUIT,5032,2,5031.0,27.0,,,5038,29,,,,,5035.0,0.0
12116,-1,211600,STARFRUIT,5034,4,5032.0,1.0,5031.0,27.0,5038,27,,,,,5036.0,0.0
12117,-1,211700,STARFRUIT,5031,23,,,,,5038,23,,,,,5034.5,0.0
12118,-1,211800,STARFRUIT,5031,24,,,,,5037,2,5038.0,22.0,,,5034.0,0.0
12119,-1,211900,STARFRUIT,5031,25,,,,,5037,1,5038.0,24.0,,,5034.0,0.0
12120,-1,212000,STARFRUIT,5031,5,5030.0,23.0,,,5037,23,,,,,5034.0,0.0
12121,-1,212100,STARFRUIT,5031,24,,,,,5038,24,,,,,5034.5,0.0
12122,-1,212200,STARFRUIT,5031,24,,,,,5037,2,5038.0,22.0,,,5034.0,0.0
12123,-1,212300,STARFRUIT,5030,29,,,,,5035,2,5037.0,30.0,,,5032.5,0.0
12124,-1,212400,STARFRUIT,5029,26,,,,,5036,26,,,,,5032.5,0.0
12125,-1,212500,STARFRUIT,5029,29,,,,,5036,29,,,,,5032.5,0.0
12126,-1,212600,STARFRUIT,5035,1,5030.0,27.0,,,5036,2,5037.0,25.0,,,5035.5,0.0
12127,-1,212700,STARFRUIT,5030,25,,,,,5036,2,5037.0,23.0,,,5033.0,0.0
12128,-1,212800,STARFRUIT,5029,27,,,,,5036,27,,,,,5032.5,0.0
12129,-1,212900,STARFRUIT,5029,29,,,,,5036,29,,,,,5032.5,0.0
12130,-1,213000,STARFRUIT,5029,26,,,,,5036,26,,,,,5032.5,0.0
12131,-1,213100,STARFRUIT,5029,2,5028.0,26.0,,,5035,28,,,,,5032.0,0.0
12132,-1,213200,STARFRUIT,5028,28,,,,,5035,28,,,,,5031.5,0.0
12133,-1,213300,STARFRUIT,5029,23,,,,,5035,2,5036.0,21.0,,,5032.0,0.0
12134,-1,213400,STARFRUIT,5029,1,5028.0,26.0,,,5035,2,5036.0,26.0,,,5032.0,0.0
12135,-1,213500,STARFRUIT,5029,29,,,,,5036,29,,,,,5032.5,0.0
12136,-1,213600,STARFRUIT,5030,1,5029.0,24.0,,,5036,25,,,,,5033.0,0.0
12137,-1,213700,STARFRUIT,5030,1,5029.0,24.0,,,5036,25,,,,,5033.0,0.0
12138,-1,213800,STARFRUIT,5030,32,,,,,5035,8,5036.0,2.0,5037.0,30.0,5032.5,0.0
12139,-1,213900,STARFRUIT,5030,29,,,,,5037,29,,,,,5033.5,0.0
12140,-1,214000,STARFRUIT,5030,24,,,,,5035,5,5037.0,24.0,,,5032.5,0.0
12141,-1,214100,STARFRUIT,5036,1,5031.0,6.0,5030.0,23.0,5037,23,,,,,5036.5,0.0
12142,-1,214200,STARFRUIT,5030,22,,,,,5035,3,5037.0,22.0,,,5032.5,0.0
12143,-1,214300,STARFRUIT,5030,4,5029.0,28.0,,,5036,28,,,,,5033.0,0.0
12144,-1,214400,STARFRUIT,5030,1,5029.0,27.0,,,5036,28,,,,,5033.0,0.0
12145,-1,214500,STARFRUIT,5030,31,,,,,5037,31,,,,,5033.5,0.0
12146,-1,214600,STARFRUIT,5030,6,5029.0,21.0,,,5036,22,,,,,5033.0,0.0
12147,-1,214700,STARFRUIT,5035,1,5030.0,2.0,5029.0,28.0,5036,30,,,,,5035.5,0.0
12148,-1,214800,STARFRUIT,5031,2,5030.0,25.0,,,5037,25,,,,,5034.0,0.0
12149,-1,214900,STARFRUIT,5030,30,,,,,5036,1,5037.0,29.0,,,5033.0,0.0
12150,-1,215000,STARFRUIT,5029,31,,,,,5030,1,5036.0,31.0,,,5029.5,0.0
12151,-1,215100,STARFRUIT,5029,29,,,,,5031,2,5036.0,29.0,,,5030.0,0.0
12152,-1,215200,STARFRUIT,5034,8,5030.0,2.0,5029.0,30.0,5036,32,,,,,5035.0,0.0
12153,-1,215300,STARFRUIT,5029,21,,,,,5036,21,,,,,5032.5,0.0
12154,-1,215400,STARFRUIT,5034,1,5029.0,1.0,5028.0,26.0,5035,27,,,,,5034.5,0.0
12155,-1,215500,STARFRUIT,5028,20,,,,,5035,20,,,,,5031.5,0.0
12156,-1,215600,STARFRUIT,5031,4,5028.0,27.0,,,5034,1,5035.0,26.0,,,5032.5,0.0
12157,-1,215700,STARFRUIT,5028,9,5027.0,24.0,,,5030,6,5034.0,26.0,,,5029.0,0.0
12158,-1,215800,STARFRUIT,5028,25,,,,,5033,2,5035.0,25.0,,,5030.5,0.0
12159,-1,215900,STARFRUIT,5033,6,5028.0,25.0,,,5035,25,,,,,5034.0,0.0
12160,-1,216000,STARFRUIT,5028,21,,,,,5033,3,5035.0,21.0,,,5030.5,0.0
12161,-1,216100,STARFRUIT,5028,21,,,,,5029,1,5035.0,21.0,,,5028.5,0.0
12162,-1,216200,STARFRUIT,5028,32,,,,,5035,32,,,,,5031.5,0.0
12163,-1,216300,STARFRUIT,5029,5,5028.0,27.0,,,5035,27,,,,,5032.0,0.0
12164,-1,216400,STARFRUIT,5028,29,,,,,5033,4,5035.0,29.0,,,5030.5,0.0
12165,-1,216500,STARFRUIT,5028,25,,,,,5035,25,,,,,5031.5,0.0
12166,-1,216600,STARFRUIT,5028,29,,,,,5035,29,,,,,5031.5,0.0
12167,-1,216700,STARFRUIT,5028,31,,,,,5035,31,,,,,5031.5,0.0
12168,-1,216800,STARFRUIT,5028,32,,,,,5033,3,5034.0,2.0,5035.0,30.0,5030.5,0.0
12169,-1,216900,STARFRUIT,5028,27,,,,,5035,27,,,,,5031.5,0.0
12170,-1,217000,STARFRUIT,5027,28,,,,,5034,28,,,,,5030.5,0.0
12171,-1,217100,STARFRUIT,5027,24,,,,,5034,24,,,,,5030.5,0.0
12172,-1,217200,STARFRUIT,5027,21,,,,,5034,21,,,,,5030.5,0.0
12173,-1,217300,STARFRUIT,5027,27,,,,,5029,5,5034.0,27.0,,,5028.0,0.0
12174,-1,217400,STARFRUIT,5027,24,,,,,5034,24,,,,,5030.5,0.0
12175,-1,217500,STARFRUIT,5028,29,,,,,5034,1,5035.0,28.0,,,5031.0,0.0
12176,-1,217600,STARFRUIT,5028,1,5027.0,21.0,,,5032,6,5034.0,22.0,,,5030.0,0.0
12177,-1,217700,STARFRUIT,5028,1,5027.0,22.0,,,5034,22,,,,,5031.0,0.0
12178,-1,217800,STARFRUIT,5030,4,5028.0,5.0,5027.0,26.0,5034,26,,,,,5032.0,0.0
12179,-1,217900,STARFRUIT,5027,25,,,,,5032,3,5034.0,25.0,,,5029.5,0.0
12180,-1,218000,STARFRUIT,5028,6,5027.0,24.0,,,5034,24,,,,,5031.0,0.0
12181,-1,218100,STARFRUIT,5027,23,,,,,5033,1,5034.0,22.0,,,5030.0,0.0
12182,-1,218200,STARFRUIT,5027,25,,,,,5034,26,,,,,5030.5,0.0
12183,-1,218300,STARFRUIT,5027,25,,,,,5034,25,,,,,5030.5,0.0
12184,-1,218400,STARFRUIT,5028,6,5027.0,24.0,,,5033,1,5034.0,23.0,,,5030.5,0.0
12185,-1,218500,STARFRUIT,5027,1,5026.0,29.0,,,5033,30,,,,,5030.0,0.0
12186,-1,218600,STARFRUIT,5027,6,5026.0,21.0,,,5033,21,,,,,5030.0,0.0
12187,-1,218700,STARFRUIT,5025,24,,,,,5032,24,,,,,5028.5,0.0
12188,-1,218800,STARFRUIT,5026,1,5025.0,26.0,,,5032,26,,,,,5029.0,0.0
12189,-1,218900,STARFRUIT,5025,21,,,,,5032,21,,,,,5028.5,0.0
12190,-1,219000,STARFRUIT,5026,25,,,,,5031,6,5033.0,25.0,,,5028.5,0.0
12191,-1,219100,STARFRUIT,5026,2,5025.0,28.0,,,5030,7,5032.0,30.0,,,5028.0,0.0
12192,-1,219200,STARFRUIT,5031,1,5027.0,5.0,5026.0,24.0,5033,24,,,,,5032.0,0.0
12193,-1,219300,STARFRUIT,5031,7,5030.0,5.0,5026.0,26.0,5033,26,,,,,5032.0,0.0
12194,-1,219400,STARFRUIT,5031,1,5026.0,4.0,5025.0,23.0,5032,23,,,,,5031.5,0.0
12195,-1,219500,STARFRUIT,5026,1,5025.0,22.0,,,5032,22,,,,,5029.0,0.0
12196,-1,219600,STARFRUIT,5026,30,,,,,5032,2,5033.0,28.0,,,5029.0,0.0
12197,-1,219700,STARFRUIT,5026,22,,,,,5033,22,,,,,5029.5,0.0
12198,-1,219800,STARFRUIT,5026,27,,,,,5031,7,5033.0,27.0,,,5028.5,0.0
12199,-1,219900,STARFRUIT,5026,30,,,,,5032,1,5033.0,30.0,,,5029.0,0.0
12200,-1,220000,STARFRUIT,5031,1,5026.0,2.0,5025.0,29.0,5032,31,,,,,5031.5,0.0
12201,-1,220100,STARFRUIT,5026,24,,,,,5033,24,,,,,5029.5,0.0
12202,-1,220200,STARFRUIT,5026,24,,,,,5033,24,,,,,5029.5,0.0
12203,-1,220300,STARFRUIT,5027,22,,,,,5034,22,,,,,5030.5,0.0
12204,-1,220400,STARFRUIT,5027,2,5026.0,24.0,,,5033,24,,,,,5030.0,0.0
12205,-1,220500,STARFRUIT,5026,28,,,,,5031,3,5033.0,29.0,,,5028.5,0.0
12206,-1,220600,STARFRUIT,5026,25,,,,,5033,25,,,,,5029.5,0.0
12207,-1,220700,STARFRUIT,5025,29,,,,,5032,29,,,,,5028.5,0.0
12208,-1,220800,STARFRUIT,5025,25,,,,,5028,5,5031.0,1.0,5032.0,25.0,5026.5,0.0
12209,-1,220900,STARFRUIT,5025,23,,,,,5030,6,5032.0,23.0,,,5027.5,0.0
12210,-1,221000,STARFRUIT,5025,30,,,,,5030,2,5032.0,31.0,,,5027.5,0.0
12211,-1,221100,STARFRUIT,5030,1,5025.0,24.0,,,5032,24,,,,,5031.0,0.0
12212,-1,221200,STARFRUIT,5025,2,5024.0,26.0,,,5032,26,,,,,5028.5,0.0
12213,-1,221300,STARFRUIT,5024,27,,,,,5030,1,5031.0,26.0,,,5027.0,0.0
12214,-1,221400,STARFRUIT,5024,27,,,,,5031,27,,,,,5027.5,0.0
12215,-1,221500,STARFRUIT,5024,24,,,,,5031,24,,,,,5027.5,0.0
12216,-1,221600,STARFRUIT,5025,22,,,,,5028,5,5032.0,23.0,,,5026.5,0.0
12217,-1,221700,STARFRUIT,5025,26,,,,,5032,26,,,,,5028.5,0.0
12218,-1,221800,STARFRUIT,5026,1,5025.0,29.0,,,5032,29,,,,,5029.0,0.0
12219,-1,221900,STARFRUIT,5026,21,,,,,5033,21,,,,,5029.5,0.0
12220,-1,222000,STARFRUIT,5026,2,5025.0,24.0,,,5030,3,5032.0,26.0,,,5028.0,0.0
12221,-1,222100,STARFRUIT,5029,5,5026.0,6.0,5025.0,26.0,5032,26,,,,,5030.5,0.0
12222,-1,222200,STARFRUIT,5024,22,,,,,5030,8,5032.0,22.0,,,5027.0,0.0
